Date_Confirmed,Region,total,daily
2020-04-23,India,18679.0,1378.0
2020-04-23,Australia,827.0,4.0
2020-04-23,Mexico,9012.0,762.0
2020-04-24,US,814582.0,29379.0
2020-04-24,United Kingdom,11832.0,453.0
2020-04-24,Switzerland,28085.0,228.0
2020-04-24,"Korea, South",10684.0,12.0
2020-04-24,Italy,184339.0,2937.0
2020-04-24,India,20133.0,1454.0
2020-04-24,Australia,829.0,3.0
2020-04-24,Mexico,9869.0,857.0
2020-04-25,US,844005.0,29422.0
2020-04-25,United Kingdom,12277.0,445.0
2020-04-25,Switzerland,28297.0,213.0
2020-04-25,"Korea, South",10695.0,11.0
2020-04-25,Italy,187115.0,2775.0
2020-04-25,India,21642.0,1509.0
2020-04-25,Australia,832.0,2.0
2020-04-25,Mexico,10775.0,906.0
2020-04-26,US,873573.0,29568.0
2020-04-26,United Kingdom,12703.0,427.0
2020-04-26,Switzerland,28486.0,189.0
2020-04-26,"Korea, South",10706.0,11.0
2020-04-26,Italy,189786.0,2672.0
2020-04-26,India,23110.0,1468.0
2020-04-26,Australia,834.0,2.0
2020-04-26,Mexico,11692.0,917.0
2020-04-27,US,902697.0,29124.0
2020-04-27,United Kingdom,13125.0,422.0
2020-04-27,Switzerland,28660.0,174.0
2020-04-27,"Korea, South",10717.0,11.0
2020-04-27,Italy,192384.0,2598.0
2020-04-27,India,24669.0,1559.0
2020-04-27,Australia,835.0,2.0
2020-04-27,Mexico,12657.0,965.0
2020-04-28,US,931371.0,28674.0
2020-04-28,United Kingdom,13543.0,418.0
2020-04-28,Switzerland,28832.0,172.0
2020-04-28,"Korea, South",10728.0,11.0
2020-04-28,Italy,194891.0,2507.0
2020-04-28,India,26275.0,1606.0
2020-04-28,Australia,837.0,2.0
2020-04-28,Mexico,13693.0,1036.0
2020-04-29,US,959879.0,28508.0
2020-04-29,United Kingdom,13956.0,413.0
2020-04-29,Switzerland,28995.0,163.0
2020-04-29,"Korea, South",10739.0,10.0
2020-04-29,Italy,197215.0,2323.0
2020-04-29,India,27945.0,1670.0
2020-04-29,Australia,839.0,2.0
2020-04-29,Mexico,14729.0,1036.0
2020-04-30,US,988487.0,28608.0
2020-04-30,United Kingdom,14388.0,432.0
2020-04-30,Switzerland,29150.0,156.0
2020-04-30,"Korea, South",10748.0,9.0
2020-04-30,Italy,199428.0,2213.0
2020-04-30,India,29629.0,1684.0
2020-04-30,Australia,841.0,2.0
2020-04-30,Mexico,15814.0,1084.0
2020-05-01,US,1016787.0,28300.0
2020-05-01,United Kingdom,14830.0,442.0
2020-05-01,Switzerland,29297.0,147.0
2020-05-01,"Korea, South",10757.0,9.0
2020-05-01,Italy,201490.0,2062.0
2020-05-01,India,31447.0,1818.0
2020-05-01,Australia,842.0,2.0
2020-05-01,Mexico,16937.0,1124.0
2020-05-02,US,1044557.0,27769.0
2020-05-02,United Kingdom,15271.0,441.0
2020-05-02,Switzerland,29429.0,132.0
2020-05-02,"Korea, South",10766.0,9.0
2020-05-02,Italy,203486.0,1997.0
2020-05-02,India,33364.0,1917.0
2020-05-02,Australia,844.0,2.0
2020-05-02,Mexico,18115.0,1178.0
